config	query	ranking	n_true	runtime	top1	sens1fp	any_tp	hits
orig_I2	M0545	coverage	19	1.5300	1.0000	0.6316	1.0000	336
orig_I2	M0815	idf	238	0.5900	1.0000	0.3992	1.0000	450
orig_I2	M0815	coverage	238	0.5900	1.0000	0.0042	1.0000	450
orig_I2	M0077	idf	101	1.7700	1.0000	0.4257	1.0000	332
orig_I2	M0077	coverage	101	1.7700	1.0000	0.4752	1.0000	332
orig_I2	M0851	idf	22	0.6200	0.0000	0.0000	1.0000	289
orig_I2	M0851	coverage	22	0.6200	1.0000	0.3182	1.0000	289
orig_I2	M0862	idf	17	0.9500	1.0000	0.5882	1.0000	207
orig_I2	M0862	coverage	17	0.9500	0.0000	0.0000	1.0000	207
orig_I2	M0736	idf	3	1.1000	1.0000	1.0000	1.0000	288
orig_I2	M0736	coverage	3	1.1000	0.0000	0.0000	1.0000	288
orig_I2	M0819	idf	25	0.6400	1.0000	0.0800	1.0000	292
orig_I2	M0819	coverage	25	0.6400	1.0000	0.6800	1.0000	292
orig_I2	M0822	idf	2	0.9400	1.0000	1.0000	1.0000	294
orig_I2	M0822	coverage	2	0.9400	1.0000	0.5000	1.0000	294
orig_I2	M0136	idf	9	1.1100	1.0000	0.8889	1.0000	427
orig_I2	M0136	coverage	9	1.1100	1.0000	0.7778	1.0000	427
orig_I2	M0054	idf	44	0.4800	1.0000	0.7045	1.0000	290
orig_I2	M0054	coverage	44	0.4800	1.0000	0.7500	1.0000	290
orig_I2	M0612	idf	82	1.1500	0.0000	0.0000	1.0000	301
orig_I2	M0612	coverage	82	1.1500	1.0000	0.7317	1.0000	301
orig_I2	M0010	idf	13	0.7700	1.0000	1.0000	1.0000	147
orig_I2	M0010	coverage	13	0.7700	1.0000	0.9231	1.0000	147
orig_I2	M0709	idf	289	0.8400	1.0000	0.0381	1.0000	308
orig_I2	M0709	coverage	289	0.8400	1.0000	0.0381	1.0000	308
orig_I2	M0940	idf	104	1.5100	0.0000	0.0000	1.0000	493
orig_I2	M0940	coverage	104	1.5100	0.0000	0.0000	1.0000	493
orig_I2	M0172	idf	12	1.5900	1.0000	0.5833	1.0000	392
orig_I2	M0172	coverage	12	1.5900	1.0000	0.5833	1.0000	392
orig_I2	M0693	idf	362	0.5000	0.0000	0.0000	1.0000	478
orig_I2	M0693	coverage	362	0.5000	1.0000	0.0028	1.0000	478
orig_I2	M0159	idf	148	1.5500	1.0000	0.8649	1.0000	402
orig_I2	M0159	coverage	148	1.5500	1.0000	0.1081	1.0000	402
orig_I2	M0835	idf	9	0.8700	0.0000	0.0000	1.0000	299
orig_I2	M0835	coverage	9	0.8700	1.0000	0.1111	1.0000	299
orig_I2	M0810	idf	37	0.9200	1.0000	0.4865	1.0000	269
orig_I2	M0810	coverage	37	0.9200	1.0000	0.3784	1.0000	269
orig_I2	M0434	idf	12	1.3100	1.0000	1.0000	1.0000	301
orig_I2	M0434	coverage	12	1.3100	1.0000	0.0833	1.0000	301
orig_I2	M0653	idf	23	0.9000	1.0000	0.0435	1.0000	448
orig_I2	M0653	coverage	23	0.9000	1.0000	0.0435	1.0000	448
orig_I2	M0205	idf	259	1.7600	1.0000	0.9768	1.0000	431
orig_I2	M0205	coverage	259	1.7600	1.0000	0.9112	1.0000	431
orig_I2	M0939	idf	13	0.2000	1.0000	0.4615	1.0000	304
orig_I2	M0939	coverage	13	0.2000	1.0000	0.4615	1.0000	304
orig_I2	M0918	idf	65	1.7900	1.0000	0.0462	1.0000	422
orig_I2	M0918	coverage	65	1.7900	1.0000	0.6615	1.0000	422
orig_I2	M0858	idf	351	0.7900	1.0000	0.3305	1.0000	433
orig_I2	M0858	coverage	351	0.7900	1.0000	0.9231	1.0000	433
orig_I2	M0420	idf	17	0.3400	1.0000	0.2353	1.0000	357
orig_I2	M0420	coverage	17	0.3400	1.0000	0.2353	1.0000	357
orig_I2	M0879	idf	15	0.8000	0.0000	0.0000	1.0000	271
orig_I2	M0879	coverage	15	0.8000	0.0000	0.0000	1.0000	271
orig_I2	M0371	idf	122	0.8400	0.0000	0.0000	1.0000	365
orig_I2	M0371	coverage	122	0.8400	0.0000	0.0000	1.0000	365
orig_I2	M0020	idf	115	1.5200	0.0000	0.0000	1.0000	465
orig_I2	M0020	coverage	115	1.5200	1.0000	0.0087	1.0000	465
orig_I2	M0855	idf	38	0.8600	1.0000	0.3947	1.0000	277
orig_I2	M0855	coverage	38	0.8600	1.0000	0.1316	1.0000	277
orig_I2	M0957	idf	186	0.9200	0.0000	0.0000	1.0000	492
orig_I2	M0957	coverage	186	0.9200	0.0000	0.0000	1.0000	492
orig_I2	M0505	idf	27	0.9000	1.0000	0.2593	1.0000	310
orig_I2	M0505	coverage	27	0.9000	1.0000	0.0741	1.0000	310
orig_I2	M0477	idf	70	0.4900	1.0000	0.5571	1.0000	437
orig_I2	M0477	coverage	70	0.4900	1.0000	0.7571	1.0000	437
orig_I2	M0829	idf	6	0.8400	1.0000	0.6667	1.0000	256
orig_I2	M0829	coverage	6	0.8400	0.0000	0.0000	1.0000	256
orig_I2	M0884	idf	19	0.7900	1.0000	0.1579	1.0000	288
orig_I2	M0884	coverage	19	0.7900	1.0000	0.6316	1.0000	288
orig_I2	M0384	idf	67	0.5200	1.0000	0.0597	1.0000	299
orig_I2	M0384	coverage	67	0.5200	0.0000	0.0000	1.0000	299
orig_I2	M0065	idf	53	0.8500	1.0000	0.4906	1.0000	281
orig_I2	M0065	coverage	53	0.8500	1.0000	0.2264	1.0000	281
orig_I2	M0123	idf	2	1.7900	1.0000	1.0000	1.0000	398
orig_I2	M0123	coverage	2	1.7900	0.0000	0.0000	1.0000	398
orig_I2	M0580	idf	9	0.4500	1.0000	0.1111	1.0000	326
orig_I2	M0580	coverage	9	0.4500	1.0000	0.5556	1.0000	326
orig_I2	M0033	idf	14	0.8300	1.0000	0.7857	1.0000	293
orig_I2	M0033	coverage	14	0.8300	1.0000	0.0714	1.0000	293
orig_I2	M0281	idf	1	1.6600	1.0000	1.0000	1.0000	364
orig_I2	M0281	coverage	1	1.6600	1.0000	1.0000	1.0000	364
orig_I2	M0544	idf	12	0.7100	1.0000	0.5833	1.0000	276
orig_I2	M0544	coverage	12	0.7100	1.0000	0.0833	1.0000	276
orig_I2	M0212	idf	83	3.4600	1.0000	0.1687	1.0000	431
orig_I2	M0212	coverage	83	3.4600	1.0000	0.6024	1.0000	431
orig_I2	M0426	idf	18	0.5900	1.0000	0.9444	1.0000	330
orig_I2	M0426	coverage	18	0.5900	1.0000	0.2222	1.0000	330
orig_I2	M0905	idf	198	0.3900	0.0000	0.0000	1.0000	362
orig_I2	M0905	coverage	198	0.3900	0.0000	0.0000	1.0000	362
orig_I2	M0843	idf	14	0.3500	1.0000	0.3571	1.0000	247
orig_I2	M0843	coverage	14	0.3500	1.0000	0.7143	1.0000	247
orig_I2	M0263	idf	24	0.7400	1.0000	0.2083	1.0000	326
orig_I2	M0263	coverage	24	0.7400	1.0000	0.5417	1.0000	326
orig_I2	M0697	idf	155	0.6300	1.0000	0.2516	1.0000	342
orig_I2	M0697	coverage	155	0.6300	1.0000	0.4710	1.0000	342
orig_I2	M0260	idf	21	0.8600	1.0000	1.0000	1.0000	300
orig_I2	M0260	coverage	21	0.8600	1.0000	0.5238	1.0000	300
orig_I2	M0379	idf	41	1.5900	1.0000	1.0000	1.0000	361
orig_I2	M0379	coverage	41	1.5900	1.0000	0.0732	1.0000	361
orig_I2	M0377	idf	189	1.0900	1.0000	0.0423	1.0000	491
orig_I2	M0377	coverage	189	1.0900	0.0000	0.0000	1.0000	491
orig_I2	M0547	idf	4	0.4300	1.0000	0.7500	1.0000	318
orig_I2	M0547	coverage	4	0.4300	1.0000	0.5000	1.0000	318
orig_I2	M0508	idf	6	0.9000	1.0000	1.0000	1.0000	300
orig_I2	M0508	coverage	6	0.9000	1.0000	0.1667	1.0000	300
orig_I2	M0401	idf	392	0.8800	1.0000	0.0026	1.0000	429
orig_I2	M0401	coverage	392	0.8800	0.0000	0.0000	1.0000	429
orig_I2	M0755	idf	11	0.4200	1.0000	0.9091	1.0000	334
orig_I2	M0755	coverage	11	0.4200	1.0000	0.0909	1.0000	334
orig_I2	M0458	idf	25	0.4000	1.0000	0.2400	1.0000	378
orig_I2	M0458	coverage	25	0.4000	1.0000	0.8400	1.0000	378
orig_I2	M0314	idf	45	3.5400	1.0000	0.0667	1.0000	354
orig_I2	M0314	coverage	45	3.5400	0.0000	0.0000	1.0000	354
orig_I2	M0210	idf	220	0.8300	1.0000	0.0273	1.0000	387
orig_I2	M0210	coverage	220	0.8300	1.0000	0.0045	1.0000	387
orig_I2	M0154	idf	62	0.4700	0.0000	0.0000	1.0000	402
orig_I2	M0154	coverage	62	0.4700	1.0000	0.8710	1.0000	402
orig_I2	M0502	idf	20	2.5200	1.0000	0.2000	1.0000	414
orig_I2	M0502	coverage	20	2.5200	0.0000	0.0000	1.0000	414
orig_I2	M0031	idf	290	0.8800	1.0000	0.8207	1.0000	439
orig_I2	M0031	coverage	290	0.8800	1.0000	0.7448	1.0000	439
orig_I2	M0178	idf	273	1.8400	1.0000	0.0110	1.0000	288
orig_I2	M0178	coverage	273	1.8400	0.0000	0.0000	1.0000	288
orig_I2	M0019	idf	21	1.5100	1.0000	1.0000	1.0000	275
orig_I2	M0019	coverage	21	1.5100	1.0000	1.0000	1.0000	275
orig_I2	M0125	idf	19	1.7400	1.0000	0.9474	1.0000	286
orig_I2	M0125	coverage	19	1.7400	1.0000	0.6842	1.0000	286
orig_I2	M0181	idf	8	2.2300	1.0000	0.5000	1.0000	314
orig_I2	M0181	coverage	8	2.2300	1.0000	0.2500	1.0000	314
orig_I2	M0466	idf	6	2.1700	1.0000	0.5000	1.0000	401
orig_I2	M0466	coverage	6	2.1700	0.0000	0.0000	1.0000	401
orig_I2	M0058	idf	37	1.0600	1.0000	0.1081	1.0000	324
orig_I2	M0058	coverage	37	1.0600	1.0000	0.0270	1.0000	324
orig_I2	M0683	idf	27	1.4500	1.0000	0.9630	1.0000	338
orig_I2	M0683	coverage	27	1.4500	1.0000	0.3704	1.0000	338
orig_I2	M0925	idf	22	0.7300	0.0000	0.0000	1.0000	325
orig_I2	M0925	coverage	22	0.7300	1.0000	0.0909	1.0000	325
orig_I2	M0081	idf	9	1.1900	1.0000	0.5556	1.0000	251
orig_I2	M0081	coverage	9	1.1900	1.0000	0.3333	1.0000	251
orig_I2	M0090	idf	60	3.4100	1.0000	1.0000	1.0000	343
orig_I2	M0090	coverage	60	3.4100	1.0000	0.0833	1.0000	343
orig_I2	M0429	idf	47	1.0800	1.0000	0.9362	1.0000	280
orig_I2	M0429	coverage	47	1.0800	1.0000	0.8085	1.0000	280
orig_I2	M0447	idf	2	1.2700	1.0000	1.0000	1.0000	354
orig_I2	M0447	coverage	2	1.2700	0.0000	0.0000	1.0000	354
orig_I2	M0768	idf	19	1.3700	1.0000	0.8421	1.0000	301
orig_I2	M0768	coverage	19	1.3700	1.0000	0.3158	1.0000	301
orig_I2	M0261	idf	19	1.2700	1.0000	0.4211	1.0000	338
orig_I2	M0261	coverage	19	1.2700	1.0000	0.0526	1.0000	338
orig_I2	M0234	idf	8	1.2600	1.0000	0.5000	1.0000	250
orig_I2	M0234	coverage	8	1.2600	1.0000	0.2500	1.0000	250
orig_I2	M0958	idf	236	1.1800	0.0000	0.0000	1.0000	492
orig_I2	M0958	coverage	236	1.1800	0.0000	0.0000	1.0000	492
orig_I2	M0387	idf	2048	1.2600	1.0000	0.0151	1.0000	487
orig_I2	M0387	coverage	2048	1.2600	1.0000	0.0010	1.0000	487
orig_I2	M0520	idf	440	1.3400	0.0000	0.0000	1.0000	492
orig_I2	M0520	coverage	440	1.3400	1.0000	0.3227	1.0000	492
orig_I2	M0910	idf	7	1.0100	1.0000	1.0000	1.0000	275
orig_I2	M0910	coverage	7	1.0100	1.0000	1.0000	1.0000	275
orig_I2	M0398	idf	36	1.9800	1.0000	1.0000	1.0000	251
orig_I2	M0398	coverage	36	1.9800	1.0000	0.6389	1.0000	251
orig_I2	M0040	idf	52	1.1100	1.0000	0.1154	1.0000	374
orig_I2	M0040	coverage	52	1.1100	1.0000	0.1538	1.0000	374
orig_I2	M0808	idf	3	0.9500	1.0000	1.0000	1.0000	331
orig_I2	M0808	coverage	3	0.9500	1.0000	1.0000	1.0000	331
orig_I2	M0781	idf	6	0.6800	1.0000	0.8333	1.0000	290
orig_I2	M0781	coverage	6	0.6800	0.0000	0.0000	1.0000	290
orig_I2	M0410	idf	30	2.4500	1.0000	0.2333	1.0000	308
orig_I2	M0410	coverage	30	2.4500	1.0000	0.0333	1.0000	308
orig_I2	M0250	idf	14	0.7600	1.0000	1.0000	1.0000	273
orig_I2	M0250	coverage	14	0.7600	1.0000	0.0714	1.0000	273
orig_I2	M0748	idf	19	0.4100	1.0000	0.5789	1.0000	111
orig_I2	M0748	coverage	19	0.4100	1.0000	1.0000	1.0000	111
orig_I2	M0515	idf	20	1.8100	1.0000	0.6500	1.0000	347
orig_I2	M0515	coverage	20	1.8100	1.0000	0.4500	1.0000	347
orig_I2	M0920	idf	21	1.3300	0.0000	0.0000	1.0000	331
orig_I2	M0920	coverage	21	1.3300	0.0000	0.0000	1.0000	331
orig_I2	M0655	idf	6	0.4700	1.0000	0.1667	1.0000	181
orig_I2	M0655	coverage	6	0.4700	1.0000	0.1667	1.0000	181
orig_I2	M0227	idf	38	1.1000	1.0000	0.2368	1.0000	279
orig_I2	M0227	coverage	38	1.1000	1.0000	0.0526	1.0000	279
orig_I2	M0272	idf	35	2.0800	1.0000	0.2571	1.0000	336
orig_I2	M0272	coverage	35	2.0800	1.0000	0.0571	1.0000	336
orig_I2	M0093	idf	10	1.5800	0.0000	0.0000	1.0000	297
orig_I2	M0093	coverage	10	1.5800	0.0000	0.0000	1.0000	297
orig_I2	M0625	idf	5	0.8300	0.0000	0.0000	1.0000	353
orig_I2	M0625	coverage	5	0.8300	0.0000	0.0000	1.0000	353
orig_I2	M0321	idf	19	1.3500	1.0000	0.5263	1.0000	225
orig_I2	M0321	coverage	19	1.3500	1.0000	0.2632	1.0000	225
orig_I2	M0048	idf	98	1.1400	1.0000	0.8878	1.0000	318
orig_I2	M0048	coverage	98	1.1400	1.0000	0.1327	1.0000	318
orig_I2	M0043	idf	20	1.7500	1.0000	1.0000	1.0000	348
orig_I2	M0043	coverage	20	1.7500	1.0000	0.6500	1.0000	348
orig_I2	M0900	idf	441	0.6700	0.0000	0.0000	1.0000	497
orig_I2	M0900	coverage	441	0.6700	0.0000	0.0000	1.0000	497
orig_I2	M0857	idf	12	1.2900	1.0000	0.8333	1.0000	343
orig_I2	M0857	coverage	12	1.2900	1.0000	0.1667	1.0000	343
orig_I2	M0964	idf	68	0.8800	1.0000	0.1471	1.0000	327
orig_I2	M0964	coverage	68	0.8800	1.0000	0.0735	1.0000	327
orig_I2	M0131	idf	36	1.5500	1.0000	1.0000	1.0000	302
orig_I2	M0131	coverage	36	1.5500	1.0000	0.8889	1.0000	302
orig_I2	M0754	idf	9	0.5500	1.0000	0.3333	1.0000	210
orig_I2	M0754	coverage	9	0.5500	1.0000	0.3333	1.0000	210
orig_I2	M0313	idf	17	0.4800	0.0000	0.0000	1.0000	306
orig_I2	M0313	coverage	17	0.4800	1.0000	0.7647	1.0000	306
orig_I2	M0092	idf	41	1.0000	1.0000	0.8780	1.0000	355
orig_I2	M0092	coverage	41	1.0000	0.0000	0.0000	1.0000	355
orig_I2	M0108	idf	3	1.2600	0.0000	0.0000	1.0000	246
orig_I2	M0108	coverage	3	1.2600	0.0000	0.0000	1.0000	246
orig_I2	M0139	idf	76	1.3900	0.0000	0.0000	1.0000	284
orig_I2	M0139	coverage	76	1.3900	1.0000	0.0263	1.0000	284
orig_I2	M0235	idf	17	0.8100	1.0000	0.3529	1.0000	327
orig_I2	M0235	coverage	17	0.8100	1.0000	0.4706	1.0000	327
orig_I2	M0444	idf	83	1.5100	1.0000	0.7590	1.0000	321
orig_I2	M0444	coverage	83	1.5100	1.0000	0.7349	1.0000	321
orig_I2	M0623	idf	16	1.0000	1.0000	1.0000	1.0000	427
orig_I2	M0623	coverage	16	1.0000	1.0000	0.9375	1.0000	427
orig_I2	M0919	idf	18	0.9300	1.0000	0.5556	1.0000	227
orig_I2	M0919	coverage	18	0.9300	1.0000	0.6111	1.0000	227
orig_I2	M0369	idf	82	1.5100	1.0000	0.3171	1.0000	324
orig_I2	M0369	coverage	82	1.5100	1.0000	0.0854	1.0000	324
orig_I2	M0253	idf	212	1.5300	1.0000	0.8679	1.0000	411
orig_I2	M0253	coverage	212	1.5300	0.0000	0.0000	1.0000	411
orig_I2	M0254	idf	17	5.2500	1.0000	1.0000	1.0000	406
orig_I2	M0254	coverage	17	5.2500	1.0000	0.7647	1.0000	406
orig_I2	M0301	idf	51	1.3600	1.0000	0.3137	1.0000	348
orig_I2	M0301	coverage	51	1.3600	0.0000	0.0000	1.0000	348
orig_I2	M0674	idf	31	0.9900	1.0000	0.0968	1.0000	328
orig_I2	M0674	coverage	31	0.9900	1.0000	0.0968	1.0000	328
orig_I2	M0100	idf	360	1.2500	1.0000	0.2583	1.0000	459
orig_I2	M0100	coverage	360	1.2500	1.0000	0.4250	1.0000	459
orig_I2	M0231	idf	13	1.1400	1.0000	0.9231	1.0000	304
orig_I2	M0231	coverage	13	1.1400	1.0000	0.3077	1.0000	304
orig_I2	M0816	idf	238	0.6700	0.0000	0.0000	1.0000	291
orig_I2	M0816	coverage	238	0.6700	1.0000	0.0084	1.0000	291
orig_I2	M0472	idf	94	2.5200	1.0000	0.9681	1.0000	328
orig_I2	M0472	coverage	94	2.5200	1.0000	0.9149	1.0000	328
orig_I2	M0962	idf	134	1.7200	0.0000	0.0000	1.0000	462
orig_I2	M0962	coverage	134	1.7200	0.0000	0.0000	1.0000	462
orig_I2	M0795	idf	79	1.0800	1.0000	0.2278	1.0000	326
orig_I2	M0795	coverage	79	1.0800	0.0000	0.0000	1.0000	326
orig_I2	M0727	idf	22	1.3100	1.0000	0.6364	1.0000	286
orig_I2	M0727	coverage	22	1.3100	1.0000	0.2273	1.0000	286
orig_I2	M0497	idf	15	2.3200	1.0000	0.8667	1.0000	323
orig_I2	M0497	coverage	15	2.3200	0.0000	0.0000	1.0000	323
orig_I2	M0338	idf	23	0.5500	1.0000	0.4348	1.0000	322
orig_I2	M0338	coverage	23	0.5500	1.0000	0.0870	1.0000	322
orig_I2	M0947	idf	43	0.9100	1.0000	0.6279	1.0000	256
orig_I2	M0947	coverage	43	0.9100	1.0000	0.6977	1.0000	256
orig_I2	M0163	idf	47	0.7700	1.0000	0.8936	1.0000	332
orig_I2	M0163	coverage	47	0.7700	0.0000	0.0000	1.0000	332
orig_I2	M0959	idf	155	1.6600	0.0000	0.0000	1.0000	490
orig_I2	M0959	coverage	155	1.6600	0.0000	0.0000	1.0000	490
orig_I2	M0433	idf	210	0.5100	0.0000	0.0000	1.0000	318
orig_I2	M0433	coverage	210	0.5100	0.0000	0.0000	1.0000	318
orig_I2	M0416	idf	4	1.8300	1.0000	1.0000	1.0000	301
orig_I2	M0416	coverage	4	1.8300	1.0000	1.0000	1.0000	301
orig_I2	M0850	idf	31	0.9200	1.0000	0.2258	1.0000	320
orig_I2	M0850	coverage	31	0.9200	1.0000	0.5161	1.0000	320
orig_I2	M0454	idf	14	1.2100	1.0000	1.0000	1.0000	282
orig_I2	M0454	coverage	14	1.2100	1.0000	0.8571	1.0000	282
orig_I2	M0351	idf	24	0.9400	1.0000	0.0833	1.0000	293
orig_I2	M0351	coverage	24	0.9400	1.0000	0.7917	1.0000	293
orig_I2	M0425	idf	2084	0.6600	0.0000	0.0000	1.0000	386
orig_I2	M0425	coverage	2084	0.6600	1.0000	0.0005	1.0000	386
orig_I2	M0067	idf	39	1.0400	1.0000	0.2051	1.0000	309
orig_I2	M0067	coverage	39	1.0400	1.0000	0.0513	1.0000	309
orig_I2	M0550	idf	20	1.2800	0.0000	0.0000	1.0000	256
orig_I2	M0550	coverage	20	1.2800	1.0000	0.2000	1.0000	256
orig_I2	M0792	idf	10	0.5600	1.0000	0.2000	1.0000	346
orig_I2	M0792	coverage	10	0.5600	0.0000	0.0000	1.0000	346
orig_I2	M0961	idf	144	1.4300	0.0000	0.0000	1.0000	493
orig_I2	M0961	coverage	144	1.4300	1.0000	0.0208	1.0000	493
orig_I2	M0109	idf	207	1.2800	1.0000	0.5362	1.0000	356
orig_I2	M0109	coverage	207	1.2800	1.0000	0.2271	1.0000	356
orig_I2	M0257	idf	222	1.6700	1.0000	0.9910	1.0000	355
orig_I2	M0257	coverage	222	1.6700	1.0000	0.4099	1.0000	355
orig_I2	M0789	idf	51	0.7200	1.0000	0.3725	1.0000	265
orig_I2	M0789	coverage	51	0.7200	1.0000	0.2549	1.0000	265
orig_I2	M0363	idf	64	0.5200	1.0000	0.0469	1.0000	262
orig_I2	M0363	coverage	64	0.5200	1.0000	0.1562	1.0000	262
orig_I2	M0391	idf	14	0.7100	1.0000	0.5000	1.0000	285
orig_I2	M0391	coverage	14	0.7100	1.0000	0.8571	1.0000	285
orig_I2	M0826	idf	21	0.5900	1.0000	0.2857	1.0000	318
orig_I2	M0826	coverage	21	0.5900	1.0000	0.8095	1.0000	318
orig_I2	M0952	idf	5	0.5900	1.0000	0.8000	1.0000	268
orig_I2	M0952	coverage	5	0.5900	1.0000	0.8000	1.0000	268
orig_I2	M0117	idf	100	0.7100	0.0000	0.0000	1.0000	379
orig_I2	M0117	coverage	100	0.7100	1.0000	0.0100	1.0000	379
orig_I2	M0854	idf	122	1.6300	1.0000	0.2787	1.0000	306
orig_I2	M0854	coverage	122	1.6300	1.0000	0.0656	1.0000	306
orig_I2	M0881	idf	155	1.2700	1.0000	0.9871	1.0000	360
orig_I2	M0881	coverage	155	1.2700	1.0000	0.7742	1.0000	360
orig_I2	M0874	idf	1	0.5900	1.0000	1.0000	1.0000	288
orig_I2	M0874	coverage	1	0.5900	1.0000	1.0000	1.0000	288
orig_I2	M0597	idf	27	0.8300	1.0000	0.4074	1.0000	325
orig_I2	M0597	coverage	27	0.8300	1.0000	0.4074	1.0000	325
orig_I2	M0070	idf	159	0.7700	1.0000	0.0377	1.0000	352
orig_I2	M0070	coverage	159	0.7700	1.0000	0.0440	1.0000	352
orig_I2	M0423	idf	94	1.0800	1.0000	0.1064	1.0000	258
orig_I2	M0423	coverage	94	1.0800	1.0000	0.1489	1.0000	258
orig_I2	M0266	idf	35	1.5200	1.0000	0.6286	1.0000	330
orig_I2	M0266	coverage	35	1.5200	1.0000	0.2857	1.0000	330
orig_I2	M0262	idf	19	1.2300	1.0000	1.0000	1.0000	325
orig_I2	M0262	coverage	19	1.2300	1.0000	0.6316	1.0000	325
orig_I2	M0806	idf	3	0.7600	1.0000	0.3333	1.0000	457
orig_I2	M0806	coverage	3	0.7600	1.0000	0.3333	1.0000	457
orig_I2	M0937	idf	31	0.7400	1.0000	0.1290	1.0000	240
orig_I2	M0937	coverage	31	0.7400	1.0000	0.8065	1.0000	240
orig_I2	M0066	idf	57	1.3400	1.0000	0.3684	1.0000	250
orig_I2	M0066	coverage	57	1.3400	1.0000	0.2456	1.0000	250
orig_I2	M0462	idf	48	1.1200	1.0000	0.9375	1.0000	295
orig_I2	M0462	coverage	48	1.1200	1.0000	0.4375	1.0000	295
orig_I2	M0380	idf	21	1.4200	1.0000	0.5714	1.0000	308
orig_I2	M0380	coverage	21	1.4200	1.0000	0.6190	1.0000	308
orig_I2	M0403	idf	16	1.0400	1.0000	1.0000	1.0000	415
orig_I2	M0403	coverage	16	1.0400	1.0000	0.3125	1.0000	415
orig_I2	M0141	idf	25	3.5200	1.0000	0.1600	1.0000	336
orig_I2	M0141	coverage	25	3.5200	0.0000	0.0000	1.0000	336
orig_I2	M0237	idf	555	1.0700	0.0000	0.0000	1.0000	305
orig_I2	M0237	coverage	555	1.0700	1.0000	0.1622	1.0000	305
orig_I2	M0642	idf	24	0.5100	1.0000	0.2917	1.0000	129
orig_I2	M0642	coverage	24	0.5100	1.0000	0.2917	1.0000	129
orig_I2	M0142	idf	13	1.2700	1.0000	0.3077	1.0000	316
orig_I2	M0142	coverage	13	1.2700	1.0000	0.3846	1.0000	316
orig_I2	M0798	idf	2073	0.9300	0.0000	0.0000	1.0000	499
orig_I2	M0798	coverage	2073	0.9300	0.0000	0.0000	1.0000	499
orig_I2	M0574	idf	111	2.1400	1.0000	0.7297	1.0000	408
orig_I2	M0574	coverage	111	2.1400	0.0000	0.0000	1.0000	408
orig_I2	M0663	idf	96	0.9000	1.0000	0.1250	1.0000	380
orig_I2	M0663	coverage	96	0.9000	1.0000	0.1354	1.0000	380
orig_I2	M0348	idf	165	1.9300	0.0000	0.0000	1.0000	494
orig_I2	M0348	coverage	165	1.9300	0.0000	0.0000	1.0000	494
orig_I2	M0353	idf	11	0.7200	1.0000	0.0909	1.0000	379
orig_I2	M0353	coverage	11	0.7200	1.0000	0.7273	1.0000	379
orig_I2	M0028	idf	19	1.1000	1.0000	1.0000	1.0000	367
orig_I2	M0028	coverage	19	1.1000	1.0000	1.0000	1.0000	367
orig_I2	M0308	idf	172	2.3100	1.0000	1.0000	1.0000	379
orig_I2	M0308	coverage	172	2.3100	0.0000	0.0000	1.0000	379
orig_I2	M0860	idf	6	1.3600	1.0000	0.3333	1.0000	242
orig_I2	M0860	coverage	6	1.3600	1.0000	0.3333	1.0000	242
orig_I2	M0188	idf	117	0.5400	0.0000	0.0000	1.0000	374
orig_I2	M0188	coverage	117	0.5400	1.0000	0.0256	1.0000	374
orig_I2	M0003	idf	94	0.5300	1.0000	0.1809	1.0000	265
orig_I2	M0003	coverage	94	0.5300	1.0000	0.1915	1.0000	265
orig_I2	M0906	idf	265	0.5400	0.0000	0.0000	1.0000	421
orig_I2	M0906	coverage	265	0.5400	1.0000	0.2000	1.0000	421
orig_I2	M0590	idf	19	1.2800	1.0000	0.1053	1.0000	272
orig_I2	M0590	coverage	19	1.2800	1.0000	0.1053	1.0000	272
orig_I2	M0293	idf	60	0.7000	1.0000	0.8333	1.0000	353
orig_I2	M0293	coverage	60	0.7000	1.0000	0.4500	1.0000	353
orig_I2	M0651	idf	56	0.6600	1.0000	0.0536	1.0000	326
orig_I2	M0651	coverage	56	0.6600	1.0000	0.1250	1.0000	326
orig_I2	M0297	idf	17	0.3600	0.0000	0.0000	0.0000	303
orig_I2	M0297	coverage	17	0.3600	0.0000	0.0000	0.0000	303
orig_I2	M0194	idf	63	1.6500	1.0000	0.9524	1.0000	264
orig_I2	M0194	coverage	63	1.6500	1.0000	0.3333	1.0000	264
orig_I2	M0589	idf	26	0.8500	1.0000	0.1154	1.0000	287
orig_I2	M0589	coverage	26	0.8500	1.0000	0.0385	1.0000	287
orig_I2	M0669	idf	10	1.0300	1.0000	0.4000	1.0000	329
orig_I2	M0669	coverage	10	1.0300	0.0000	0.0000	1.0000	329
orig_I2	M0742	idf	2	0.9800	1.0000	1.0000	1.0000	239
orig_I2	M0742	coverage	2	0.9800	1.0000	1.0000	1.0000	239
orig_I2	M0298	idf	164	1.0200	0.0000	0.0000	0.0000	270
orig_I2	M0298	coverage	164	1.0200	0.0000	0.0000	0.0000	270
orig_I2	M0440	idf	43	1.5900	1.0000	0.8605	1.0000	325
orig_I2	M0440	coverage	43	1.5900	1.0000	0.2326	1.0000	325
orig_I2	M0386	idf	4	2.2900	1.0000	1.0000	1.0000	295
orig_I2	M0386	coverage	4	2.2900	1.0000	0.7500	1.0000	295
orig_I2	M0087	idf	50	2.7600	1.0000	1.0000	1.0000	442
orig_I2	M0087	coverage	50	2.7600	1.0000	0.3200	1.0000	442
orig_I3	M0346	idf	37	6.2200	1.0000	0.0541	1.0000	447
